header	seqid	accession	identity	evalue	sciname	taxids	taxonomy
>ERR1841778.356 10317.000051168_355 length=150 number of reps 370	ERR1841778.356	MN212362.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4020620.188 10317.000101145_187 length=151 number of reps 368	ERR4020620.188	KY278534.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2309379.4754 10317.000074674_4753 length=151 number of reps 368	ERR2309379.4754	MT445120.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.119 10317.000033260_118 length=150 number of reps 362	ERR1597017.119	MF264046.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2404965.20 10317.000072118_19 length=151 number of reps 361	ERR2404965.20	LR652385.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.839 10317.000094722_838 length=151 number of reps 360	ERR4019216.839	MG858282.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2309379.39716 10317.000074674_39715 length=151 number of reps 359	ERR2309379.39716	HQ787732.1	99.338	8.309999999999998e-70	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2579667.93 10317.000044559_92 length=151 number of reps 357	ERR2579667.93	LR641270.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.727 10317.000044559_726 length=151 number of reps 357	ERR2579667.727	KY672216.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.2980 10317.000033260_2979 length=150 number of reps 355	ERR1597017.2980	LC515634.1	100.0	6.369999999999999e-71	Bacteroides stercoris	46506	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides stercoris
>ERR2579972.253 10317.000073364_252 length=151 number of reps 354	ERR2579972.253	CP053364.1	100.0	1.7899999999999994e-71	Klebsiella pneumoniae	573	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae
>ERR1551686.21543 10317.000047064_21542 length=150 number of reps 350	ERR1551686.21543	KF842864.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2319347.8468 10317.000058525_8467 length=151 number of reps 349	ERR2319347.8468	KP801234.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.121 10317.000094722_120 length=151 number of reps 346	ERR4019216.121	JX230374.1	100.0	1.7899999999999994e-71	uncultured Lachnospiraceae bacterium	297314	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NaN;uncultured Lachnospiraceae bacterium
>ERR1841778.3332 10317.000051168_3331 length=150 number of reps 345	ERR1841778.3332	LR648866.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2404965.6026 10317.000072118_6025 length=151 number of reps 344	ERR2404965.6026	MN212492.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.795 10317.000044559_794 length=151 number of reps 342	ERR2579667.795	MT510382.1	100.0	1.7899999999999994e-71	Corynebacterium canis	679663	Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium canis
>ERR1854712.113 10317.000058423_112 length=150 number of reps 341	ERR1854712.113	MN474435.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579972.27832 10317.000073364_27831 length=151 number of reps 338	ERR2579972.27832	MK521455.1	100.0	1.7899999999999994e-71	Muribaculum sp. TLL-A4	2530390	Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;Muribaculum sp. TLL-A4
>ERR2308673.4137 10317.000072431_4136 length=151 number of reps 338	ERR2308673.4137	KX593158.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.1259 10317.000083010_1258 length=151 number of reps 336	ERR2405201.1259	EF709162.1	100.0	1.7899999999999994e-71	uncultured Bacteroidales bacterium	194843	Bacteroidetes;Bacteroidia;Bacteroidales;NaN;NaN;uncultured Bacteroidales bacterium
>ERR1854738.528 10317.000058955_527 length=150 number of reps 333	ERR1854738.528	LC529453.1	100.0	6.369999999999999e-71	Achromobacter sp.	134375	Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;Achromobacter sp.
>ERR2405201.3423 10317.000083010_3422 length=151 number of reps 327	ERR2405201.3423	EU182056.2	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2309379.36403 10317.000074674_36402 length=151 number of reps 327	ERR2309379.36403	MT268985.1	99.338	8.309999999999998e-70	Bacteroides fragilis	817	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis
>ERR2523922.6 10317.000075872_5 length=151 number of reps 326	ERR2523922.6	MN474159.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.4461 10317.000094722_4460 length=151 number of reps 325	ERR4019216.4461	KY049721.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1843783.111 10317.000051168_110 length=150 number of reps 323	ERR1843783.111	LC486834.1	100.0	6.369999999999999e-71	Pseudomonas salomonii	191391	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas salomonii
>ERR2092040.764 10317.000066612_763 length=150 number of reps 321	ERR2092040.764	LR641029.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.193 10317.000044559_192 length=151 number of reps 316	ERR2579667.193	KY285319.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2309379.16840 10317.000074674_16839 length=151 number of reps 315	ERR2309379.16840	MT416449.1	99.338	8.309999999999998e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2032865.7434 10317.000065770_7433 length=150 number of reps 315	ERR2032865.7434	MT250924.1	99.333	2.96e-69	Pseudomonas fragi	296	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fragi
>ERR1597017.16375 10317.000033260_16374 length=150 number of reps 313	ERR1597017.16375	KF385804.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.2749 10317.000044559_2748 length=151 number of reps 312	ERR2579667.2749	KY299737.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.54221 10317.000044559_54220 length=151 number of reps 311	ERR2579667.54221	MH227071.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579972.9398 10317.000073364_9397 length=151 number of reps 310	ERR2579972.9398	MN212477.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854712.52 10317.000058423_51 length=150 number of reps 309	ERR1854712.52	KT925216.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579972.37433 10317.000073364_37432 length=151 number of reps 307	ERR2579972.37433	KY671446.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.66140 10317.000044559_66139 length=151 number of reps 307	ERR2579667.66140	KY285704.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.36162 10317.000044559_36161 length=151 number of reps 306	ERR2579667.36162	CP020509.1	100.0	6.429999999999998e-71	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR4019216.2442 10317.000094722_2441 length=151 number of reps 305	ERR4019216.2442	LC515631.1	100.0	1.7899999999999994e-71	Eisenbergiella tayi	1432052	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;Eisenbergiella tayi
>ERR1854712.1570 10317.000058423_1569 length=150 number of reps 305	ERR1854712.1570	MT516164.1	100.0	6.369999999999999e-71	Streptococcus salivarius	1304	Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius
>ERR2579667.1438 10317.000044559_1437 length=151 number of reps 301	ERR2579667.1438	MH572109.1	100.0	1.7899999999999994e-71	uncultured Lachnospiraceae bacterium	297314	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NaN;uncultured Lachnospiraceae bacterium
>ERR2579667.367 10317.000044559_366 length=151 number of reps 300	ERR2579667.367	LR641064.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.1108 10317.000094722_1107 length=151 number of reps 299	ERR4019216.1108	LR648866.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.754 10317.000094722_753 length=151 number of reps 298	ERR4019216.754	MT445128.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.2085 10317.000094722_2084 length=151 number of reps 297	ERR4019216.2085	LC515606.1	100.0	1.7899999999999994e-71	Acidaminococcus intestini	187327	Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;Acidaminococcus intestini
>ERR4019216.696 10317.000094722_695 length=151 number of reps 296	ERR4019216.696	MH467921.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.5 10317.000083010_4 length=151 number of reps 296	ERR2405201.5	LR134082.1	100.0	1.7899999999999994e-71	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR1841778.2987 10317.000051168_2986 length=150 number of reps 296	ERR1841778.2987	AP019739.1	100.0	6.369999999999999e-71	Alistipes sp. 5CBH24	2585118	Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes communis
>ERR1597017.2088 10317.000033260_2087 length=150 number of reps 287	ERR1597017.2088	CP051144.1	100.0	6.369999999999999e-71	Romboutsia sp. CE17	2724150	Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes communis
>ERR2405201.10106 10317.000083010_10105 length=151 number of reps 284	ERR2405201.10106	MT516170.1	99.338	8.309999999999998e-70	Escherichia fergusonii	564	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia fergusonii
>ERR2579667.32 10317.000044559_31 length=151 number of reps 283	ERR2579667.32	KX355707.1	100.0	1.7899999999999994e-71	Enterobacter cloacae	550	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae
>ERR2092040.123 10317.000066612_122 length=150 number of reps 283	ERR2092040.123	KU148328.1	99.333	2.96e-69	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.1289 10317.000051168_1288 length=150 number of reps 283	ERR1841778.1289	MH222252.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2696520.15477 10317.000087299_15476 length=151 number of reps 282	ERR2696520.15477	MT464345.1	99.338	8.309999999999998e-70	Bacteroides thetaiotaomicron	818	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron
>ERR1597017.3 10317.000033260_2 length=150 number of reps 281	ERR1597017.3	LR636945.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2308673.5 10317.000072431_4 length=151 number of reps 279	ERR2308673.5	JQ940872.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2032618.388 10317.000046285_387 length=150 number of reps 279	ERR2032618.388				uncultured bacterium		
>ERR2579667.2737 10317.000044559_2736 length=151 number of reps 278	ERR2579667.2737				uncultured bacterium		
>ERR1551686.44 10317.000047064_43 length=150 number of reps 278	ERR1551686.44				uncultured bacterium		
>ERR2579667.6761 10317.000044559_6760 length=151 number of reps 277	ERR2579667.6761				uncultured bacterium		
>ERR1841778.2536 10317.000051168_2535 length=150 number of reps 277	ERR1841778.2536				uncultured bacterium		
>ERR2405201.704 10317.000083010_703 length=151 number of reps 273	ERR2405201.704				uncultured bacterium		
>ERR4019216.607 10317.000094722_606 length=151 number of reps 270	ERR4019216.607				uncultured bacterium		
>ERR4019216.19086 10317.000094722_19085 length=151 number of reps 270	ERR4019216.19086				uncultured bacterium		
>ERR2405201.128 10317.000083010_127 length=151 number of reps 267	ERR2405201.128				uncultured bacterium		
>ERR2697076.395 10317.000097102_394 length=151 number of reps 266	ERR2697076.395				uncultured bacterium		
>ERR1551686.80 10317.000047064_79 length=150 number of reps 265	ERR1551686.80				uncultured bacterium		
>ERR4020620.12135 10317.000101145_12134 length=151 number of reps 264	ERR4020620.12135				uncultured bacterium		
>ERR4020620.116 10317.000101145_115 length=151 number of reps 264	ERR4020620.116				uncultured bacterium		
>ERR4019216.11207 10317.000094722_11206 length=151 number of reps 264	ERR4019216.11207				uncultured bacterium		
>ERR2579667.2365 10317.000044559_2364 length=151 number of reps 264	ERR2579667.2365				uncultured bacterium		
>ERR2057131.52 10317.000069640_51 length=150 number of reps 263	ERR2057131.52				uncultured bacterium		
>ERR1597017.98 10317.000033260_97 length=150 number of reps 262	ERR1597017.98				uncultured bacterium		
>ERR2579667.967 10317.000044559_966 length=151 number of reps 261	ERR2579667.967				uncultured bacterium		
>ERR4020623.295 10317.000101148_294 length=151 number of reps 260	ERR4020623.295				uncultured bacterium		
>ERR2579667.27047 10317.000044559_27046 length=151 number of reps 259	ERR2579667.27047				uncultured bacterium		
>ERR1854734.255 10317.000058525_254 length=150 number of reps 258	ERR1854734.255				uncultured bacterium		
>ERR2405201.482 10317.000083010_481 length=151 number of reps 257	ERR2405201.482				uncultured bacterium		
>ERR4019216.89 10317.000094722_88 length=151 number of reps 256	ERR4019216.89				uncultured bacterium		
>ERR2579667.79 10317.000044559_78 length=151 number of reps 256	ERR2579667.79				uncultured bacterium		
>ERR2032865.109 10317.000065770_108 length=150 number of reps 256	ERR2032865.109				uncultured bacterium		
>ERR1841778.350 10317.000051168_349 length=150 number of reps 255	ERR1841778.350				uncultured bacterium		
>ERR2579972.48 10317.000073364_47 length=151 number of reps 254	ERR2579972.48				uncultured bacterium		
>ERR4019216.1692 10317.000094722_1691 length=151 number of reps 251	ERR4019216.1692				uncultured bacterium		
>ERR2696520.5546 10317.000087299_5545 length=151 number of reps 251	ERR2696520.5546				uncultured bacterium		
>ERR4019216.108 10317.000094722_107 length=151 number of reps 250	ERR4019216.108				uncultured bacterium		
>ERR4018999.67 10317.000071471_66 length=151 number of reps 249	ERR4018999.67				uncultured bacterium		
>ERR4019216.10731 10317.000094722_10730 length=151 number of reps 247	ERR4019216.10731				uncultured bacterium		
>ERR1597017.1478 10317.000033260_1477 length=150 number of reps 247	ERR1597017.1478				uncultured bacterium		
>ERR1841778.1463 10317.000051168_1462 length=150 number of reps 245	ERR1841778.1463				uncultured bacterium		
>ERR4019216.1105 10317.000094722_1104 length=151 number of reps 244	ERR4019216.1105				uncultured bacterium		
>ERR2579667.35951 10317.000044559_35950 length=151 number of reps 244	ERR2579667.35951				uncultured bacterium		
>ERR4019216.18 10317.000094722_17 length=151 number of reps 242	ERR4019216.18				uncultured bacterium		
>ERR1854712.306 10317.000058423_305 length=150 number of reps 240	ERR1854712.306				uncultured bacterium		
>ERR4019216.1486 10317.000094722_1485 length=151 number of reps 239	ERR4019216.1486				uncultured bacterium		
>ERR2092040.438 10317.000066612_437 length=150 number of reps 239	ERR2092040.438				uncultured bacterium		
>ERR4019216.3803 10317.000094722_3802 length=151 number of reps 238	ERR4019216.3803				uncultured bacterium		
>ERR1854710.1873 10317.000058421_1872 length=150 number of reps 238	ERR1854710.1873				uncultured bacterium		
>ERR4019216.185 10317.000094722_184 length=151 number of reps 237	ERR4019216.185				uncultured bacterium		
>ERR4018999.68 10317.000071471_67 length=151 number of reps 237	ERR4018999.68				uncultured bacterium		
>ERR2579667.1022 10317.000044559_1021 length=151 number of reps 237	ERR2579667.1022				uncultured bacterium		
>ERR2579667.3779 10317.000044559_3778 length=151 number of reps 236	ERR2579667.3779				uncultured bacterium		
>ERR2579667.11405 10317.000044559_11404 length=149 number of reps 236	ERR2579667.11405				uncultured bacterium		
>ERR1841778.659 10317.000051168_658 length=150 number of reps 236	ERR1841778.659				uncultured bacterium		
>ERR1841778.31 10317.000051168_30 length=150 number of reps 235	ERR1841778.31				uncultured bacterium		
>ERR4020623.2061 10317.000101148_2060 length=151 number of reps 231	ERR4020623.2061				uncultured bacterium		
>ERR2579667.378 10317.000044559_377 length=151 number of reps 231	ERR2579667.378				uncultured bacterium		
>ERR2319347.125 10317.000058525_124 length=151 number of reps 231	ERR2319347.125				uncultured bacterium		
>ERR2057131.152 10317.000069640_151 length=150 number of reps 231	ERR2057131.152				uncultured bacterium		
>ERR1854712.213 10317.000058423_212 length=150 number of reps 231	ERR1854712.213				uncultured bacterium		
>ERR2579667.46278 10317.000044559_46277 length=151 number of reps 230	ERR2579667.46278				uncultured bacterium		
>ERR2405201.1335 10317.000083010_1334 length=151 number of reps 230	ERR2405201.1335				uncultured bacterium		
>ERR2579667.896 10317.000044559_895 length=151 number of reps 229	ERR2579667.896				uncultured bacterium		
>ERR2579667.3678 10317.000044559_3677 length=151 number of reps 228	ERR2579667.3678				uncultured bacterium		
>ERR1597017.1425 10317.000033260_1424 length=150 number of reps 228	ERR1597017.1425				uncultured bacterium		
>ERR4020620.246 10317.000101145_245 length=151 number of reps 227	ERR4020620.246				uncultured bacterium		
>ERR2579972.147 10317.000073364_146 length=151 number of reps 227	ERR2579972.147				uncultured bacterium		
>ERR2579667.4098 10317.000044559_4097 length=151 number of reps 227	ERR2579667.4098				uncultured bacterium		
>ERR2405201.261 10317.000083010_260 length=151 number of reps 227	ERR2405201.261				uncultured bacterium		
>ERR1841778.1192 10317.000051168_1191 length=150 number of reps 227	ERR1841778.1192				uncultured bacterium		
>ERR2579667.1455 10317.000044559_1454 length=151 number of reps 226	ERR2579667.1455				uncultured bacterium		
>ERR1841778.378 10317.000051168_377 length=150 number of reps 225	ERR1841778.378				uncultured bacterium		
>ERR2405201.526 10317.000083010_525 length=151 number of reps 224	ERR2405201.526	KC805148.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019231.9476 10317.000100395_9475 length=151 number of reps 223	ERR4019231.9476	MN474924.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2314357.321 10317.000073253_320 length=151 number of reps 223	ERR2314357.321	KP109145.1	100.0	1.7899999999999994e-71	uncultured Clostridium sp.	59620	Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;uncultured Clostridium sp.
>ERR1854734.30 10317.000058525_29 length=150 number of reps 223	ERR1854734.30	MH468612.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.3482 10317.000083010_3481 length=151 number of reps 222	ERR2405201.3482	LC267303.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579972.43 10317.000073364_42 length=151 number of reps 221	ERR2579972.43	KU117216.1	96.053	1.8100000000000004e-61	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.3456 10317.000094722_3455 length=151 number of reps 220	ERR4019216.3456	MT445090.1	99.338	8.309999999999998e-70	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1841778.1895 10317.000051168_1894 length=150 number of reps 220	ERR1841778.1895	MH467921.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019231.14387 10317.000100395_14386 length=151 number of reps 218	ERR4019231.14387	CP041538.1	100.0	6.429999999999998e-71	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2579972.137 10317.000073364_136 length=151 number of reps 217	ERR2579972.137	KC465215.1	97.945	1.08e-63	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2319347.16460 10317.000058525_16459 length=151 number of reps 217	ERR2319347.16460	KY671694.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.4917 10317.000033260_4916 length=150 number of reps 217	ERR1597017.4917	KC304281.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.4328 10317.000094722_4327 length=151 number of reps 216	ERR4019216.4328	CP048437.1	99.338	8.309999999999998e-70	Faecalibacterium prausnitzii A2-165	411483	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii
>ERR2309379.50369 10317.000074674_50368 length=151 number of reps 216	ERR2309379.50369	HQ787930.1	100.0	1.7899999999999994e-71	uncultured organism	155900	NaN;NaN;NaN;NaN;NaN;uncultured organism
>ERR2308673.10183 10317.000072431_10182 length=151 number of reps 216	ERR2308673.10183	MN211895.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.101 10317.000033260_100 length=150 number of reps 214	ERR1597017.101	LR647866.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.1001 10317.000083010_1000 length=151 number of reps 213	ERR2405201.1001	CP048838.1	100.0	1.7899999999999994e-71	[Clostridium] innocuum	1522	Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;[Clostridium] innocuum
>ERR4019216.95 10317.000094722_94 length=151 number of reps 212	ERR4019216.95	MG702800.1	100.0	1.7899999999999994e-71	uncultured Lachnospiraceae bacterium	297314	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NaN;uncultured Lachnospiraceae bacterium
>ERR4019216.13829 10317.000094722_13828 length=151 number of reps 211	ERR4019216.13829	MN212313.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.18 10317.000033260_17 length=150 number of reps 210	ERR1597017.18	CP053229.1	100.0	6.369999999999999e-71	[Clostridium] bolteae	208479	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;[Clostridium] bolteae
>ERR1597017.1403 10317.000033260_1402 length=150 number of reps 210	ERR1597017.1403	LR640969.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.85 10317.000094722_84 length=151 number of reps 209	ERR4019216.85	LR648546.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579667.3903 10317.000044559_3902 length=151 number of reps 207	ERR2579667.3903	KY671809.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.9849 10317.000083010_9848 length=151 number of reps 206	ERR2405201.9849	MF365471.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1597017.9764 10317.000033260_9763 length=150 number of reps 205	ERR1597017.9764	KY299737.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.1563 10317.000094722_1562 length=151 number of reps 202	ERR4019216.1563	MH978077.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.1659 10317.000094722_1658 length=151 number of reps 201	ERR4019216.1659	MT268987.1	100.0	6.429999999999998e-71	Bacteroides ovatus	28116	Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus
>ERR2579667.40211 10317.000044559_40210 length=151 number of reps 201	ERR2579667.40211	MN474739.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.2039 10317.000083010_2038 length=151 number of reps 201	ERR2405201.2039	KM122946.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2579972.33600 10317.000073364_33599 length=151 number of reps 200	ERR2579972.33600	MN474935.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR2405201.2427 10317.000083010_2426 length=151 number of reps 200	ERR2405201.2427	MT416449.1	99.338	8.309999999999998e-70	Escherichia coli	562	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli
>ERR2405201.1431 10317.000083010_1430 length=151 number of reps 198	ERR2405201.1431	MH466278.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR4019216.9086 10317.000094722_9085 length=151 number of reps 197	ERR4019216.9086	LR699017.1	99.338	8.309999999999998e-70	Faecalibacterium prausnitzii	853	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii
>ERR2579667.9116 10317.000044559_9115 length=151 number of reps 197	ERR2579667.9116	MT516170.1	99.338	8.309999999999998e-70	Escherichia fergusonii	564	Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia fergusonii
>ERR2314357.354 10317.000073253_353 length=151 number of reps 197	ERR2314357.354	MF491345.1	100.0	1.7899999999999994e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
>ERR1854738.25 10317.000058955_24 length=150 number of reps 196	ERR1854738.25	MT001144.1	100.0	6.369999999999999e-71	uncultured bacterium	77133	NaN;NaN;NaN;NaN;NaN;uncultured bacterium
